1;98.39232;2.40377
1;98.65579;2.35947
1;98.88162;2.31325
1;99.10745;2.27406
1;99.39183;2.22604
1;99.63439;2.18213
1;99.63439;2.14923
1;99.89786;2.10752
1;100.07769;2.046
1;100.43928;1.99926
2;0.47826;3.4016
2;0.47826;3.45266
2;0.60809;3.2914
2;0.60809;3.34516
2;0.9976;3.24034
2;1.87064;3.20625
2;3.65579;3.18341
2;5.31189;3.17533
2;6.96799;3.17123
2;8.62409;3.16839
2;10.28019;3.16499
2;11.9363;3.16315
2;13.5924;3.16032
2;15.2485;3.15961
2;16.9046;3.1572
2;18.5607;3.15536
2;20.2168;3.15309
2;21.8729;3.15083
2;23.52901;3.1487
2;25.18511;3.14686
2;26.84121;3.14389
2;28.49731;3.14162
2;30.15341;3.13964
2;31.80951;3.13737
2;33.46561;3.13468
2;35.12172;3.13213
2;36.77782;3.12929
2;38.43392;3.12646
2;40.09002;3.12405
2;41.74612;3.12108
2;43.40222;3.11782
2;45.05832;3.1147
2;46.71443;3.11159
2;48.37053;3.10776
2;50.02663;3.10479
2;51.68273;3.10125
2;53.33883;3.09643
2;54.99493;3.09246
2;56.65103;3.08906
2;58.30714;3.08368
2;59.96324;3.07929
2;61.61934;3.07334
2;63.27544;3.06866
2;64.93154;3.06243
2;66.58764;3.05634
2;68.24374;3.04926
2;69.89985;3.04189
2;71.55595;3.03311
2;73.21205;3.02319
2;74.86815;3.01214
2;76.52425;2.99953
2;78.18035;2.98466
2;79.83645;2.96653
2;81.49255;2.94556
2;83.14866;2.92063
2;84.80476;2.89187
2;86.0092;2.86853
2;88.11696;2.82216
2;89.54723;2.78672
2;90.67639;2.74499
2;91.62488;2.71504
2;92.25721;2.68759
2;93.20845;2.64359
2;93.92168;2.60965
2;94.65772;2.56245
2;95.15539;2.52462
2;95.54432;2.49008
2;95.92698;2.45508
2;96.39747;2.41605
2;96.75332;2.37099
2;97.15024;2.32335
2;97.41371;2.28385
2;97.696;2.24394
2;97.88419;2.20781
2;98.20412;2.16083
2;98.50523;2.11
2;98.6056;2.06779
2;99.00708;2.03097
2;99.03902;1.9982
3;0.34842;3.28334
3;0.47826;3.32634
3;0.47826;3.37203
3;0.47826;3.42578
3;0.47826;3.46341
3;0.47826;3.20002
3;0.47826;3.24303
3;0.9976;3.16777
3;2.15024;3.12221
3;3.80634;3.097
3;5.46244;3.0858
3;7.11855;3.07943
3;8.77465;3.0749
3;10.43075;3.07178
3;12.08685;3.06966
3;13.74295;3.06767
3;15.39905;3.06611
3;17.05515;3.06456
3;18.71126;3.06456
3;20.36736;3.06356
3;22.02346;3.0613
3;23.67956;3.05832
3;25.33566;3.05818
3;26.99176;3.05521
3;28.64786;3.05351
3;30.30397;3.05138
3;31.96007;3.04897
3;33.61617;3.04671
3;35.27227;3.04387
3;36.92837;3.04161
3;38.58447;3.03863
3;40.24057;3.03509
3;41.89668;3.03155
3;43.55278;3.02772
3;45.20888;3.02404
3;46.86498;3.01979
3;48.52108;3.01554
3;50.17718;3.01006
3;51.83328;3.00577
3;53.48939;3.00024
3;55.14549;2.99472
3;56.80159;2.98877
3;58.45769;2.98239
3;60.11379;2.97474
3;61.76989;2.96724
3;63.42599;2.9593
3;65.0821;2.95094
3;66.7382;2.94131
3;68.3943;2.93055
3;70.0504;2.9202
3;71.7065;2.90717
3;73.3626;2.8906
3;75.0187;2.877
3;77.72869;2.84484
3;79.29446;2.8249
3;81.04089;2.79753
3;82.69699;2.76849
3;84.27782;2.73748
3;85.78336;2.70335
3;87.13836;2.67149
3;88.79446;2.62232
3;90.18709;2.56802
3;91.05278;2.53046
3;91.88083;2.4947
3;92.56669;2.45943
3;93.23582;2.42392
3;93.7544;2.38834
3;94.38649;2.33885
3;94.90865;2.29218
3;95.42723;2.25132
3;95.72834;2.20838
3;96.15111;2.16587
3;96.39747;2.12515
3;96.69858;2.09087
3;96.8943;2.0506
3;97.1913;2.00754
4;0.21039;3.18955
4;0.21039;3.24805
4;0.21039;3.43045
4;0.21039;3.34097
4;0.21039;3.28935
4;0.21858;3.22152
4;0.21858;3.16777
4;0.37664;3.13792
4;0.37664;3.50616
4;0.37664;3.38915
4;0.54289;3.4683
4;0.54289;3.10695
4;1.20928;3.07624
4;2.60191;3.04841
4;4.25801;3.02404
4;5.91411;3.00945
4;7.57021;3.00053
4;9.22631;2.99472
4;10.88241;2.99103
4;12.53851;2.98905
4;14.19462;2.98664
4;15.85072;2.98508
4;17.50682;2.98438
4;19.16292;2.9831
4;20.81902;2.98197
4;22.47512;2.98084
4;24.13122;2.97999
4;25.78733;2.97885
4;27.44343;2.97729
4;29.09953;2.97574
4;30.75563;2.9729
4;32.41173;2.96964
4;34.06783;2.96738
4;35.72393;2.96497
4;37.38004;2.96086
4;39.03614;2.95718
4;40.69224;2.95335
4;42.34834;2.94854
4;44.00444;2.94372
4;45.66054;2.93805
4;47.31664;2.93281
4;48.97275;2.92644
4;50.62885;2.92077
4;52.28495;2.9127
4;53.6948;2.90484
4;54.99493;2.89881
4;56.65103;2.89131
4;58.19422;2.88575
4;59.81268;2.87099
4;61.07092;2.86003
4;62.14628;2.85575
4;63.38587;2.8454
4;64.05087;2.84196
4;65.68431;2.82926
4;67.34042;2.81524
4;68.99652;2.8005
4;70.65262;2.78336
4;72.30872;2.76565
4;73.96482;2.74511
4;75.62092;2.72259
4;77.27702;2.69716
4;78.33091;2.6859
4;79.34599;2.66645
4;80.73978;2.63366
4;81.67351;2.61139
4;83.22393;2.579
4;84.6542;2.5441
4;85.93392;2.51488
4;87.13836;2.48177
4;88.26752;2.44816
4;89.24612;2.41373
4;90.07417;2.38079
4;90.67639;2.34355
4;91.41243;2.30638
4;91.96686;2.26851
4;92.54757;2.23
4;93.00999;2.19167
4;93.38637;2.15609
4;93.80458;2.11264
4;94.0187;2.07693
4;94.36498;2.04494
4;94.66609;2.0117
5;0.49414;3.47001
5;0.49414;3.19576
5;0.49414;3.16148
5;0.56942;3.43438
5;0.56942;3.4014
5;0.56942;3.36514
5;0.56942;3.29674
5;0.56942;3.12429
5;0.6447;3.23018
5;0.71997;3.26027
5;0.89106;3.32606
5;0.9458;3.08651
5;0.95835;3.05222
5;2.12515;3.02672
5;3.11809;2.99288
5;4.55912;2.97347
5;6.21522;2.9559
5;7.87132;2.94273
5;9.52742;2.93295
5;11.18352;2.92615
5;12.83962;2.92134
5;14.49573;2.9178
5;16.15183;2.91553
5;17.80793;2.91397
5;19.46403;2.91213
5;21.12013;2.91057
5;22.77623;2.90873
5;24.43233;2.90731
5;25.64683;2.91079
5;26.99176;2.90391
5;28.42203;2.9023
5;29.63686;2.90735
5;30.75563;2.89839
5;32.41173;2.89499
5;34.06783;2.89201
5;35.72393;2.8872
5;37.38004;2.88465
5;38.86676;2.88555
5;40.69224;2.87402
5;42.47739;2.86399
5;43.77861;2.85731
5;44.95571;2.85506
5;46.11221;2.85051
5;47.76831;2.84272
5;48.97275;2.83705
5;49.91321;2.82887
5;51.08051;2.8243
5;52.05912;2.81446
5;53.74329;2.81099
5;54.84438;2.79994
5;56.50048;2.7845
5;58.15658;2.77458
5;59.81268;2.76282
5;61.46878;2.74795
5;63.12488;2.73265
5;64.78099;2.71607
5;66.43709;2.69794
5;68.09319;2.67698
5;69.65896;2.65255
5;71.40539;2.62909
5;72.53455;2.60838
5;73.46467;2.59606
5;74.26593;2.57172
5;75.84675;2.54379
5;77.3523;2.50935
5;78.78257;2.47398
5;80.03217;2.43751
5;81.1444;2.39967
5;82.17005;2.36438
5;83.07338;2.32958
5;83.90143;2.29493
5;84.6542;2.25987
5;85.3317;2.2266
5;85.93392;2.19193
5;86.46086;2.15854
5;87.06308;2.12454
5;87.6653;2.08558
5;88.04168;2.04717
5;88.58368;2.01055
5;89.02029;1.99287
